benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,512,3369.475234001584,3395.8191295000142,3423.654496000381,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,512,3180.1504469985957,3206.5905366697552,3236.3205579968053,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,1024,75251.0232229979,75324.61590184997,77358.03637500067,107.94742808990945
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,1024,36083.66037400265,36217.450389590085,36348.17208501045,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,1024,23910.033034000662,24301.368160659476,24703.37422400189,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,1024,18093.4521050076,18101.172950230393,18109.67080500268,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,1024,15004.834267005208,15027.811199700664,15049.91621299996,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,1024,12888.888579997001,12899.702585399064,12908.62548199948,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,1024,11539.534373994684,11545.078941080574,11550.291205989197,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,1024,9805.507438999484,9900.791364099568,10001.352757011773,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,1024,9334.943365989602,9361.720478189673,9389.930853998521,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,1024,8643.883686003392,8647.549645249237,8653.475083003286,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,1024,8267.836240003817,8272.552961940237,8280.20292900328,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,1024,7818.1776810088195,7827.37409467969,7860.818525994546,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,1024,7928.014807999716,7934.670134540065,8028.441337010008,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,1024,7240.553622003063,7244.151304538682,7252.578122992418,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,1024,6910.374386003241,6932.536555960251,6951.235407002969,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,1024,6414.036791000399,6450.086716019869,6488.320267002564,0.0
