benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
bert_manual_script,sequential,numactl,torch,default,1,1,16,1024,379.3796541365527
bert_manual_script,interleave,numactl,torch,default,1,1,1,1,9.32472639751086
bert_manual_script,interleave,numactl,torch,default,1,1,2,1,14.397966360929976
bert_manual_script,interleave,numactl,torch,default,1,1,3,1,23.023109523464367
bert_manual_script,interleave,numactl,torch,default,1,1,4,1,28.94616297435839
bert_manual_script,interleave,numactl,torch,default,1,1,5,1,33.52838563078703
bert_manual_script,interleave,numactl,torch,default,1,1,6,1,37.10266134868113
bert_manual_script,interleave,numactl,torch,default,1,1,7,1,41.10136674168606
bert_manual_script,interleave,numactl,torch,default,1,1,8,1,44.114652955678416
bert_manual_script,interleave,numactl,torch,default,1,1,9,1,43.470220477857886
bert_manual_script,interleave,numactl,torch,default,1,1,10,1,46.743907841148356
bert_manual_script,interleave,numactl,torch,default,1,1,11,1,47.58056361594735
bert_manual_script,interleave,numactl,torch,default,1,1,12,1,48.07726668636956
bert_manual_script,interleave,numactl,torch,default,1,1,13,1,52.82886180103586
bert_manual_script,interleave,numactl,torch,default,1,1,14,1,51.21093863104182
bert_manual_script,interleave,numactl,torch,default,1,1,15,1,51.44766376415382
bert_manual_script,interleave,numactl,torch,default,1,1,16,1,51.13861447545618
bert_manual_script,interleave,numactl,torch,default,1,1,1,2,15.873074400191452
