benchmark,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max)
resnet_manual_none,19,13,1,23.910650983452797,24.09807631978765,30.885411892086267
resnet_manual_none,19,14,1,23.289280012249947,23.52640476776287,29.827940044924617
resnet_manual_none,19,15,1,23.338355822488666,23.523358565289527,29.26795301027596
resnet_manual_none,19,16,1,21.982543170452118,22.22916337661445,27.610966004431248
resnet_manual_none,19,17,1,23.73929088935256,25.73912140680477,55.435653077438474
resnet_manual_none,19,18,1,27.742322999984026,39.397815386764705,79.84656188637018
resnet_manual_none,19,19,1,92.52435085363686,107.61744590941817,127.50577204860747
resnet_manual_none,1,1,8,838.2213190197945,867.460580652114,1174.891782924533
resnet_manual_none,1,2,8,442.2066619154066,476.87139824032784,631.6156438551843
resnet_manual_none,1,3,8,298.5197678208351,314.0593370888382,440.0095730088651
resnet_manual_none,1,4,8,229.0657190605998,263.339073297102,338.1089281756431
resnet_manual_none,1,5,8,196.01737684570253,207.9100731620565,272.0570550300181
resnet_manual_none,1,6,8,169.1405470483005,178.90193913364783,237.0115010999143
resnet_manual_none,1,7,8,152.70245098508894,162.54609391791746,214.6274270489812
resnet_manual_none,1,8,8,138.54843913577497,142.6767080812715,185.69184793159366
resnet_manual_none,1,9,8,119.13738190196455,122.89197808597237,175.3573650494218
resnet_manual_none,1,10,8,114.22072304412723,117.95065889135003,154.48300307616591
resnet_manual_none,1,11,8,103.97194512188435,117.36540101934224,146.87288901768625
resnet_manual_none,1,12,8,99.90934701636434,109.7655394510366,135.82173502072692
resnet_manual_none,1,13,8,96.5323019772768,105.8361131302081,141.3773309905082
resnet_manual_none,1,14,8,94.75899813696742,111.22158739948645,131.63015502505004
resnet_manual_none,1,15,8,94.83629697933793,104.5857860147953,124.57166891545057
resnet_manual_none,1,16,8,89.58885096944869,96.7738032201305,119.711376959458
resnet_manual_none,1,17,8,84.59090418182313,92.63663837919012,116.04404682293534
resnet_manual_none,1,18,8,82.7854152303189,92.2031460213475,116.33903812617064
resnet_manual_none,1,19,8,279.36921711079776,325.278844544664,435.3819480165839
resnet_manual_none,2,1,8,837.9295649938285,882.4658896191977,1152.2953729145229
resnet_manual_none,2,2,8,440.06685889326036,493.5870976909064,627.7735009789467
resnet_manual_none,2,3,8,306.3418779056519,354.76078865583986,429.2180761694908
resnet_manual_none,2,4,8,231.03336594067514,257.80112135224044,327.6666649617255
resnet_manual_none,2,5,8,192.41648586466908,217.74273076560348,270.0750599615276
resnet_manual_none,2,6,8,166.0726589616388,175.11824419954792,257.5371761340648
resnet_manual_none,2,7,8,148.73845898546278,161.57421853393316,215.11631505563855
resnet_manual_none,2,8,8,134.09800408408046,148.60796231776476,171.907712938264
resnet_manual_none,2,9,8,120.69231201894581,139.6721180062741,171.92208603955805
resnet_manual_none,2,10,8,111.16283712908626,125.62511180294678,147.92859693989158
resnet_manual_none,2,11,8,106.68902890756726,120.0341633032076,169.0629981458187
resnet_manual_none,2,12,8,103.76070998609066,117.68702866043895,141.8224188964814
resnet_manual_none,2,13,8,97.98110998235643,112.97532308846712,146.59139816649258
resnet_manual_none,2,14,8,93.75940402969718,109.79191306279972,140.9085791092366
resnet_manual_none,2,15,8,96.59024910070002,138.84341613855213,171.05073807761073
resnet_manual_none,2,16,8,88.50390696898103,103.35588481277227,127.73958896286786
resnet_manual_none,2,17,8,84.74841294810176,105.41566966800019,154.7409479971975
resnet_manual_none,2,18,8,82.1399858687073,86.08359801582992,121.40006013214588
resnet_manual_none,2,19,8,283.3475621882826,302.07543248310685,371.02190498262644
resnet_manual_none,3,1,8,872.0420410390943,895.805524783209,1145.2167239040136
resnet_manual_none,3,2,8,440.56003307923675,472.39366034278646,640.7111680600792
resnet_manual_none,3,3,8,298.7244320102036,338.1506392126903,464.53604102134705
resnet_manual_none,3,4,8,230.27718299999833,240.73571691056713,336.11846901476383
resnet_manual_none,3,5,8,189.76596696302295,192.64010364189744,280.7825601194054
resnet_manual_none,3,6,8,165.74411117471755,186.40343110775575,237.37934487871826
resnet_manual_none,3,7,8,160.97591002471745,166.5549412299879,209.78857995942235
resnet_manual_none,3,8,8,141.14992879331112,148.81071677897125,180.87763502262533
resnet_manual_none,3,9,8,119.67545608058572,137.13190039852634,162.94539417140186
resnet_manual_none,3,10,8,111.9783679023385,122.44363136356696,157.30065084062517
resnet_manual_none,3,11,8,104.73821987397969,112.0448353420943,143.59435392543674
resnet_manual_none,3,12,8,111.3101658411324,114.56405617296696,140.65138716250658
resnet_manual_none,3,13,8,99.47200492024422,115.93332817777991,144.90549103356898
resnet_manual_none,3,14,8,98.57277781702578,107.66547235427424,131.2977271154523
resnet_manual_none,3,15,8,90.95386904664338,104.07662353245541,129.67189215123653
resnet_manual_none,3,16,8,85.80931811593473,97.85914821084589,125.45454688370228
resnet_manual_none,3,17,8,88.48968497477472,92.08217628765851,120.5270302016288
resnet_manual_none,3,18,8,89.34594294987619,97.2605800605379,118.24739398434758
resnet_manual_none,3,19,8,274.14803905412555,308.76584951998666,367.2528581228107
resnet_manual_none,4,1,8,834.0423530898988,872.89781807689,1151.8760139588267
resnet_manual_none,4,2,8,450.42790099978447,493.89385947724804,636.4218310918659
resnet_manual_none,4,3,8,301.07977194711566,325.46478871954605,443.0812201462686
resnet_manual_none,4,4,8,259.2637031339109,264.4673258974217,340.99649079144
resnet_manual_none,4,5,8,192.21731880679727,237.51773681025952,316.7410949245095
resnet_manual_none,4,6,8,179.73224096931517,184.5865349448286,233.5290489718318
resnet_manual_none,4,7,8,150.86717694066465,171.45771396812052,212.09706203080714
resnet_manual_none,4,8,8,130.40502718649805,158.34899324458092,210.310430964455
resnet_manual_none,4,9,8,120.17414602451026,133.32477374002337,169.8212749324739
resnet_manual_none,4,10,8,116.3143019657582,138.54099775664508,202.28781388141215
resnet_manual_none,4,11,8,105.5887599941343,110.70514861028641,147.66425383277237
resnet_manual_none,4,12,8,98.20811194367707,103.36057572625577,130.06069115363061
resnet_manual_none,4,13,8,96.44693206064403,112.58255457505584,161.4749189466238
resnet_manual_none,4,14,8,95.1726280618459,111.52931856689975,130.72331086732447
resnet_manual_none,4,15,8,91.2339510396123,101.0771045833826,125.73453900404274
resnet_manual_none,4,16,8,84.20784608460963,88.31767905969173,116.69452395290136
resnet_manual_none,4,17,8,85.33742907457054,93.53885762626305,114.49650814756751
resnet_manual_none,4,18,8,82.29613304138184,90.12003250187263,114.76333905011415
resnet_manual_none,4,19,8,292.99750295467675,329.83770868973807,383.6320040281862
resnet_manual_none,5,1,8,837.2030348982662,873.7985397363082,1145.3597398940474
resnet_manual_none,5,2,8,446.764922933653,491.8315144185908,673.1998829636723
resnet_manual_none,5,3,8,298.22498792782426,352.1616091998294,460.7831868343055
resnet_manual_none,5,4,8,227.81938803382218,231.85133874649182,338.1177808623761
resnet_manual_none,5,5,8,191.08977285213768,200.93236709246412,278.52450706996024
resnet_manual_none,5,6,8,166.56233300454915,182.50889740418643,238.1158289499581
resnet_manual_none,5,7,8,147.8954921476543,159.38795254565775,211.65822306647897
resnet_manual_none,5,8,8,132.22573208622634,135.85516300750896,184.269982855767
resnet_manual_none,5,9,8,120.16521696932614,135.25479312753305,165.384687948972
resnet_manual_none,5,10,8,111.54881399124861,135.14449102338403,166.045431047678
resnet_manual_none,5,11,8,123.37807402946055,132.23201596876606,139.21113009564579
resnet_manual_none,5,12,8,99.11485319025815,113.10900369426236,139.18144605122507
resnet_manual_none,5,13,8,110.07114895619452,124.14575444534421,139.15319205261767
resnet_manual_none,5,14,8,94.62624997831881,102.78637357288972,133.33518686704338
resnet_manual_none,5,15,8,106.80269496515393,112.64908896991983,135.00072504393756
resnet_manual_none,5,16,8,85.01158305443823,89.05496616614982,118.92994889058173
resnet_manual_none,5,17,8,88.62076001241803,103.1445366027765,142.88196293637156
resnet_manual_none,5,18,8,86.80082997307181,99.63869844097644,120.48244895413518
resnet_manual_none,5,19,8,280.17538296990097,316.347661674954,395.85425914265215
resnet_manual_none,6,1,8,834.7432599402964,880.6465799571015,1132.9753079917282
resnet_manual_none,6,2,8,462.3261329252273,486.54534151544794,648.3733030036092
resnet_manual_none,6,3,8,298.964569112286,301.7022820468992,421.68208211660385
resnet_manual_none,6,4,8,227.28325193747878,281.9671865575947,326.5636679716408
resnet_manual_none,6,5,8,194.87064401619136,231.279542632401,279.93368403986096
resnet_manual_none,6,6,8,169.14826398715377,194.46783961262554,234.73113495856524
resnet_manual_none,6,7,8,149.40810902044177,165.40008848998696,214.4537849817425
resnet_manual_none,6,8,8,130.12194191105664,147.20930274343118,189.2064770217985
resnet_manual_none,6,9,8,119.85502997413278,135.20125134615228,201.00648794323206
resnet_manual_none,6,10,8,114.19583787210286,134.4038984645158,161.48247197270393
resnet_manual_none,6,11,8,104.32476503774524,125.72204461321235,172.40457120351493
resnet_manual_none,6,12,8,101.58084193244576,109.02165951905772,135.7014598324895
resnet_manual_none,6,13,8,98.59799104742706,107.40171595010906,132.7348561026156
resnet_manual_none,6,14,8,93.25688099488616,94.56333788111806,124.07042901031673
resnet_manual_none,6,15,8,91.05327003635466,105.89180576847866,143.3385310228914
resnet_manual_none,6,16,8,94.06541893258691,99.90582800004631,117.2860600054264
resnet_manual_none,6,17,8,82.78102590702474,93.2647346961312,122.05023784190416
resnet_manual_none,6,18,8,82.65138696879148,99.78160203434527,121.23470706865191
resnet_manual_none,6,19,8,278.1511328648776,299.82768424553797,384.8692299798131
resnet_manual_none,7,1,8,831.2018539290875,872.1942259510979,1147.2399968188256
resnet_manual_none,7,2,8,434.34188212268054,450.5274745239876,660.2704408578575
resnet_manual_none,7,3,8,300.3255168441683,319.92942868731916,427.45820595882833
resnet_manual_none,7,4,8,229.18657306581736,258.53586844634265,339.7390709724277
resnet_manual_none,7,5,8,209.6010169479996,216.9430401781574,285.2424399461597
resnet_manual_none,7,6,8,166.34199488908052,179.06696991296485,235.92086019925773
resnet_manual_none,7,7,8,153.7167360074818,156.76451832288876,210.8490988612175
resnet_manual_none,7,8,8,131.129106041044,142.01931584393606,185.23170589469373
resnet_manual_none,7,9,8,119.3084018304944,133.6649365280755,163.22399605996907
resnet_manual_none,7,10,8,109.94571493938565,125.06850599311292,157.95354987494648
resnet_manual_none,7,11,8,108.38323412463069,128.29800832550973,185.06577308289707
resnet_manual_none,7,12,8,97.06365992315114,100.38105911808088,139.57604486495256
resnet_manual_none,7,13,8,97.89822087623179,112.44896489661187,131.84243789874017
resnet_manual_none,7,14,8,94.31972214952111,120.36894569406286,177.24444693885744
resnet_manual_none,7,15,8,90.72701307013631,103.22208629222587,134.41635388880968
resnet_manual_none,7,16,8,86.36916405521333,99.6221995097585,124.0367570426315
resnet_manual_none,7,17,8,84.41356802359223,91.53638806194067,112.85949009470642
resnet_manual_none,7,18,8,91.62970306351781,94.3551722355187,115.64839095808566
resnet_manual_none,7,19,8,272.4739529658109,293.90136980451643,367.04596201889217
resnet_manual_none,8,1,8,834.833909990266,883.5055785672739,1144.0886240452528
resnet_manual_none,8,2,8,448.9983068779111,479.7005545790307,625.5273211281747
resnet_manual_none,8,3,8,295.51724600605667,297.6725205942057,424.71934389322996
resnet_manual_none,8,4,8,228.8075080141425,249.668764162343,353.15323201939464
resnet_manual_none,8,5,8,194.93045192211866,225.67926105344668,284.12763914093375
resnet_manual_none,8,6,8,164.73946394398808,181.63117562886328,238.30772913061082
resnet_manual_none,8,7,8,149.09075596369803,173.01958636380732,208.64695101045072
resnet_manual_none,8,8,8,128.14586493186653,136.88150877831504,187.34717019833624
resnet_manual_none,8,9,8,122.89281794801354,132.39132021553814,168.93597412854433
resnet_manual_none,8,10,8,110.04322022199631,128.47142171114683,179.81118289753795
resnet_manual_none,8,11,8,106.07224912382662,115.28046624734998,150.7868329063058
resnet_manual_none,8,12,8,103.06764207780361,116.88827542355284,150.26144310832024
resnet_manual_none,8,13,8,99.2063160520047,112.71085599903017,138.25858803465962
resnet_manual_none,8,14,8,102.57455799728632,110.58239010628313,135.20153402350843
resnet_manual_none,8,15,8,89.18994595296681,95.28292468981817,128.29137383960187
resnet_manual_none,8,16,8,85.47865296714008,95.48649090109393,120.42335490696132
resnet_manual_none,8,17,8,84.9166160915047,93.2874335325323,119.59397606551647
resnet_manual_none,8,18,8,83.3652289584279,91.78589736577123,118.63208515569568
resnet_manual_none,8,19,8,282.4312220327556,296.280451095663,388.75439180992544
resnet_manual_none,9,1,8,835.7446910813451,865.620596727822,1169.102928135544
resnet_manual_none,9,2,8,437.2690131422132,447.78157610911876,638.4859199170023
resnet_manual_none,9,3,8,298.6576200928539,349.721038765274,428.1063359230757
resnet_manual_none,9,4,8,229.08512502908707,258.00651223864406,336.9383909739554
resnet_manual_none,9,5,8,191.34965795092285,212.5348151777871,279.11898912861943
resnet_manual_none,9,6,8,166.27643490210176,184.06174934934825,235.45313393697143
resnet_manual_none,9,7,8,149.20407091267407,165.94729248434305,211.90207521431148
resnet_manual_none,9,8,8,136.8742841295898,151.87317808158696,185.84769708104432
resnet_manual_none,9,9,8,120.09075004607439,137.10313813993707,176.0471509769559
resnet_manual_none,9,10,8,113.3680329658091,118.85841484880075,153.9459121413529
resnet_manual_none,9,11,8,107.78696904890239,126.16969010559842,173.89786709100008
resnet_manual_none,9,12,8,98.06739795021713,115.08257360663265,135.5208191089332
resnet_manual_none,9,13,8,98.2274750713259,110.94190247822553,137.96505401842296
resnet_manual_none,9,14,8,94.97791202738881,99.97781161218882,127.44151009246707
resnet_manual_none,9,15,8,89.67790193855762,96.63476009620354,122.02916014939547
resnet_manual_none,9,16,8,85.4990310035646,92.58526208112016,121.05207098647952
resnet_manual_none,9,17,8,93.49204297177494,95.268070474267,124.35444607399404
resnet_manual_none,9,18,8,81.62190392613411,84.5818826998584,138.33500212058425
resnet_manual_none,9,19,8,279.97269108891487,295.14999822946265,368.22095699608326
resnet_manual_none,10,1,8,834.8108858335763,894.5389587525278,1172.4562351591885
resnet_manual_none,10,2,8,439.48421417735517,486.7077683424577,665.8263900317252
resnet_manual_none,10,3,8,296.7287958599627,356.05560704367235,470.58587591163814
resnet_manual_none,10,4,8,232.36319399438798,274.3617829750292,360.86424300447106
resnet_manual_none,10,5,8,189.59264107979834,200.25878459913656,276.1806871276349
resnet_manual_none,10,6,8,164.29829690605402,203.95344507182017,244.09790197387338
resnet_manual_none,10,7,8,148.3074608258903,169.04488298576325,215.91020305640996
resnet_manual_none,10,8,8,127.67967092804611,144.33789374306798,181.91829905845225
resnet_manual_none,10,9,8,120.32793299295008,136.67262478964403,171.76755308173597
resnet_manual_none,10,10,8,110.96005304716527,126.92040242720395,165.60817300342023
resnet_manual_none,10,11,8,110.80496199429035,127.00817103032023,150.6802849471569
resnet_manual_none,10,12,8,98.83021097630262,115.80058871535584,145.56504413485527
resnet_manual_none,10,13,8,98.2367261312902,108.8054555025883,136.70835993252695
resnet_manual_none,10,14,8,103.38421491906047,106.54724139487371,133.89942096546292
resnet_manual_none,10,15,8,91.9824989978224,101.13109160680324,128.8615360390395
resnet_manual_none,10,16,8,87.87883399054408,95.84318721666932,126.38226291164756
resnet_manual_none,10,17,8,84.9332979414612,97.87247085478157,117.66447080299258
resnet_manual_none,10,18,8,81.89845713786781,90.73238543700427,142.06814509816468
resnet_manual_none,10,19,8,279.45400308817625,310.13908789260313,374.92893007583916
resnet_manual_none,11,1,8,835.4060631245375,880.5644010216929,1143.2399470359087
resnet_manual_none,11,2,8,433.9384790509939,449.87254426348954,629.8733460716903
resnet_manual_none,11,3,8,320.07486117072403,339.77433890337124,459.0802239254117
resnet_manual_none,11,4,8,233.9308129157871,258.08731520548463,331.8480078596622
resnet_manual_none,11,5,8,206.0310251545161,210.71945815347135,280.9054621029645
resnet_manual_none,11,6,8,166.16671299561858,188.42750871554017,235.7117929495871
resnet_manual_none,11,7,8,150.82812681794167,160.4662853293121,217.15741395018995
resnet_manual_none,11,8,8,133.31421092152596,176.25402986537665,225.98832286894321
resnet_manual_none,11,9,8,117.60953697375953,118.80313260247931,162.26705303415656
resnet_manual_none,11,10,8,111.26092285849154,133.16429673694074,164.0172980260104
resnet_manual_none,11,11,8,102.69095911644399,129.65109027922153,171.49664089083672
resnet_manual_none,11,12,8,100.00779619440436,117.23489126889035,139.46193200536072
resnet_manual_none,11,13,8,98.77566201612353,107.32013633940369,138.62053398042917
resnet_manual_none,11,14,8,98.60687190666795,110.08385538123548,138.61137302592397
resnet_manual_none,11,15,8,92.2728511504829,102.02880705706775,126.51092116720974
resnet_manual_none,11,16,8,87.02233200892806,96.89147528493777,116.16094713099301
resnet_manual_none,11,17,8,82.67670916393399,90.80901588546112,113.41729899868369
resnet_manual_none,11,18,8,82.14331697672606,98.28443622915074,140.9381520934403
resnet_manual_none,11,19,8,277.96563785523176,293.3856198610738,380.23861311376095
resnet_manual_none,12,1,8,834.9308441393077,881.5719368332066,1169.1011099610478
resnet_manual_none,12,2,8,452.713554026559,511.64069400634617,634.0528470464051
resnet_manual_none,12,3,8,305.2788130007684,340.40949013317004,432.63130309060216
resnet_manual_none,12,4,8,226.98262287303805,230.82291135564446,327.20302999950945
resnet_manual_none,12,5,8,190.43700792826712,209.60116234840825,309.47724892757833
resnet_manual_none,12,6,8,179.90551213733852,184.15971523849294,241.52412195689976
resnet_manual_none,12,7,8,160.1765169762075,172.5457746302709,210.85822419263422
resnet_manual_none,12,8,8,131.6530890762806,149.17623310815543,180.7631750125438
resnet_manual_none,12,9,8,119.63342991657555,138.74382592970505,190.13070780783892
resnet_manual_none,12,10,8,110.81912508234382,127.32305009849371,159.21295899897814
resnet_manual_none,12,11,8,103.81096508353949,105.426423009485,148.9049419760704
resnet_manual_none,12,12,8,98.05779810994864,111.72308443579823,153.87143893167377
resnet_manual_none,12,13,8,101.88088309951127,104.71272436203435,136.24229282140732
resnet_manual_none,12,14,8,94.01184692978859,107.32203434454277,129.83241584151983
resnet_manual_none,12,15,8,91.3453078828752,99.22792145749554,146.6474928893149
resnet_manual_none,12,16,8,104.85899215564132,106.77976362174377,126.65573204867542
resnet_manual_none,12,17,8,82.79379294253886,89.39533110707998,120.23786804638803
resnet_manual_none,12,18,8,82.75458891876042,102.40550724091008,140.607045032084
resnet_manual_none,12,19,8,279.6665870118886,296.6632774611935,371.50407093577087
resnet_manual_none,13,1,8,836.3415158819407,873.0894713406451,1145.283177960664
resnet_manual_none,13,2,8,438.5271589271724,486.2620745575987,644.9928788933903
resnet_manual_none,13,3,8,300.4442679230124,313.7162379710935,435.012690955773
resnet_manual_none,13,4,8,233.88252197764814,261.86420536600053,326.6708229202777
resnet_manual_none,13,5,8,191.68563792482018,201.61681167315692,276.8488598521799
resnet_manual_none,13,6,8,164.6322391461581,172.08189834607765,232.16778389178216
resnet_manual_none,13,7,8,161.2891899421811,165.27603418333456,220.10241891257465
resnet_manual_none,13,8,8,130.2377909887582,139.14954929146916,182.45458509773016
resnet_manual_none,13,9,8,119.47867693379521,128.6173537839204,164.2888500355184
resnet_manual_none,13,10,8,114.17084699496627,130.7779475254938,176.68549716472626
resnet_manual_none,13,11,8,103.79558708518744,130.36705076694489,155.28067713603377
resnet_manual_none,13,12,8,98.3617720194161,110.14198953518644,140.2305189985782
resnet_manual_none,13,13,8,98.33505912683904,113.01192336715758,137.28754501789808
resnet_manual_none,13,14,8,93.3197510894388,103.16125946352258,151.66528313420713
resnet_manual_none,13,15,8,92.0821251347661,104.688464847859,126.20152812451124
resnet_manual_none,13,16,8,95.97406210377812,99.17309496318921,122.44737800210714
resnet_manual_none,13,17,8,83.972749998793,85.59731323737651,119.13552600890398
resnet_manual_none,13,18,8,94.97680305503309,97.11715921992436,122.18252010643482
resnet_manual_none,13,19,8,280.2639128640294,311.9747895677574,379.2804169934243
resnet_manual_none,14,1,8,828.4233829472214,883.5075569804758,1154.2156098876148
resnet_manual_none,14,2,8,442.54529289901257,502.96091343509033,631.5354120451957
resnet_manual_none,14,3,8,300.5092351231724,330.8055599220097,434.0710761025548
resnet_manual_none,14,4,8,240.3952581807971,261.7565939575434,341.46657795645297
resnet_manual_none,14,5,8,192.3435959033668,209.78952685603872,274.1598051507026
resnet_manual_none,14,6,8,166.93708999082446,185.1908200327307,234.14926696568727
resnet_manual_none,14,7,8,147.82556891441345,150.73817489901558,214.1255720052868
resnet_manual_none,14,8,8,135.4364650323987,144.4050068524666,178.79855004139245
resnet_manual_none,14,9,8,119.67105511575937,143.01956861279905,181.9140869192779
resnet_manual_none,14,10,8,110.5311110150069,128.59632652020082,157.603878993541
resnet_manual_none,14,11,8,110.5695441365242,122.75115330237895,151.2192990630865
resnet_manual_none,14,12,8,98.7030640244484,113.91533906804398,140.6321651302278
resnet_manual_none,14,13,8,104.54195109196007,109.64641725644469,137.38532713614404
resnet_manual_none,14,14,8,91.3328449241817,98.50454522762448,128.83214885368943
resnet_manual_none,14,15,8,88.78641109913588,92.54722451558337,124.90114802494645
resnet_manual_none,14,16,8,88.37613393552601,102.1257810620591,119.7894571814686
resnet_manual_none,14,17,8,84.65919806621969,96.45261174067855,124.27980406209826
resnet_manual_none,14,18,8,80.39817097596824,105.15901802107692,116.33630795404315
resnet_manual_none,14,19,8,268.4784841258079,296.05871773324907,415.77566298656166
resnet_manual_none,15,1,8,831.1691931448877,871.0713643743657,1151.3821899425238
resnet_manual_none,15,2,8,447.2578961867839,503.52789885597304,633.2447659224272
resnet_manual_none,15,3,8,305.8126468677074,329.98834094731137,442.94824497774243
resnet_manual_none,15,4,8,228.34100713953376,254.52404126757756,332.18175801448524
resnet_manual_none,15,5,8,192.13625299744308,216.50451886467636,269.3640098441392
resnet_manual_none,15,6,8,166.73773317597806,202.202413729392,261.51562901213765
resnet_manual_none,15,7,8,152.97143394127488,158.9466254110448,210.63176286406815
resnet_manual_none,15,8,8,129.71037300303578,135.76003948459402,185.17057690769434
resnet_manual_none,15,9,8,119.97065297327936,127.18354214914143,178.75684006139636
resnet_manual_none,15,10,8,121.64457002654672,134.2361411661841,152.15980890206993
resnet_manual_none,15,11,8,107.38390195183456,115.81241612555459,149.5020459406078
resnet_manual_none,15,12,8,101.04370512999594,115.08277914253995,141.53274102136493
resnet_manual_none,15,13,8,98.58860610984266,108.66264400538057,141.63807895965874
resnet_manual_none,15,14,8,93.95236405543983,106.5866011986509,132.4222779367119
resnet_manual_none,15,15,8,90.1359289418906,102.40650331135839,122.86028312519193
resnet_manual_none,15,16,8,90.0130020454526,93.78354187123477,119.3510820157826
resnet_manual_none,15,17,8,84.30309081450105,95.37869087187573,111.66057200171053
resnet_manual_none,15,18,8,82.15408399701118,83.39797681197524,110.64801388420165
resnet_manual_none,15,19,8,273.66460487246513,291.50068609276786,379.08790702931583
resnet_manual_none,16,1,8,838.1322820205241,873.9117548475042,1158.7674871552736
resnet_manual_none,16,2,8,440.94532215967774,490.19178899237886,633.6013078689575
resnet_manual_none,16,3,8,300.80610793083906,308.7370874825865,440.05780294537544
resnet_manual_none,16,4,8,227.39612008444965,237.73239275207743,323.3742390293628
resnet_manual_none,16,5,8,211.18308696895838,218.37635097559541,280.06408107466996
resnet_manual_none,16,6,8,166.1055749282241,194.7217958793044,239.8095231037587
resnet_manual_none,16,7,8,147.70750096067786,158.283370367717,205.0796919502318
resnet_manual_none,16,8,8,125.55897701531649,127.43994152871893,185.5772058479488
resnet_manual_none,16,9,8,125.72667677886784,134.91612219950184,172.33736207708716
resnet_manual_none,16,10,8,112.87567298859358,123.19304637610912,163.98534993641078
resnet_manual_none,16,11,8,113.22757485322654,116.07556319097057,149.03643517754972
resnet_manual_none,16,12,8,101.04856197722256,105.07361213676631,137.44126493111253
resnet_manual_none,16,13,8,102.7854229323566,105.76234665699303,138.99390609003603
resnet_manual_none,16,14,8,91.42719209194183,96.5682928613387,155.567527981475
resnet_manual_none,16,15,8,90.2945261914283,102.46689970605075,141.67150296270847
resnet_manual_none,16,16,8,85.72955220006406,101.85454432619736,128.23058594949543
resnet_manual_none,16,17,8,86.78659400902689,95.66376885166392,114.5645931828767
resnet_manual_none,16,18,8,91.57457295805216,94.55041823443025,118.3921149931848
resnet_manual_none,16,19,8,279.035717016086,322.2982453648001,384.57323308102787
resnet_manual_none,17,1,8,834.6627631690353,860.856757434085,1159.8865170963109
resnet_manual_none,17,2,8,441.0680918954313,498.22686683386564,621.5947628952563
resnet_manual_none,17,3,8,303.12944087199867,341.49482254637405,436.06221699155867
resnet_manual_none,17,4,8,232.07863210700452,249.05271901981905,329.009500797838
resnet_manual_none,17,5,8,207.08156819455326,213.00701521802694,281.03149798698723
resnet_manual_none,17,6,8,175.2173500135541,190.0937011744827,241.41562613658607
resnet_manual_none,17,7,8,147.962266812101,158.58969220658764,205.64015000127256
resnet_manual_none,17,8,8,129.07675583846867,156.40299005201086,208.14349106512964
resnet_manual_none,17,9,8,120.19456992857158,140.6023189658299,169.02420995756984
resnet_manual_none,17,10,8,111.53223901055753,131.07393676182255,151.48046799004078
resnet_manual_none,17,11,8,109.55602303147316,127.89412380196156,150.41510807350278
resnet_manual_none,17,12,8,99.93061586283147,115.73591967578977,139.6857970394194
resnet_manual_none,17,13,8,97.99912292510271,110.71441619191319,140.88213094510138
resnet_manual_none,17,14,8,101.36509197764099,112.68495710100979,132.4955641757697
resnet_manual_none,17,15,8,91.66790591552854,106.83133833808824,133.76084598712623
resnet_manual_none,17,16,8,84.17269610799849,85.87418335024267,116.2461459171027
resnet_manual_none,17,17,8,83.5224639158696,89.9658196605742,117.52266506664455
resnet_manual_none,17,18,8,82.57616008631885,96.41323489835486,131.33141212165356
resnet_manual_none,17,19,8,274.72422015853226,328.3034385065548,388.8835690449923
resnet_manual_none,18,1,8,833.0389561597258,875.6151710567065,1167.1139830723405
resnet_manual_none,18,2,8,447.4562860559672,469.248609803617,619.2021931055933
resnet_manual_none,18,3,8,299.84132619574666,323.16390335327014,445.0674999970943
resnet_manual_none,18,4,8,228.30716893076897,256.5670885890722,340.2683020103723
resnet_manual_none,18,5,8,192.07795104011893,226.8634936073795,302.3601518943906
resnet_manual_none,18,6,8,166.71715886332095,187.25060664582998,239.47644396685064
resnet_manual_none,18,7,8,149.50779918581247,169.69985036412254,212.33888412825763
resnet_manual_none,18,8,8,131.6113059874624,151.80465002777055,190.08798711001873
resnet_manual_none,18,9,8,122.07780289463699,132.00940985698253,169.763355050236
resnet_manual_none,18,10,8,118.23902488686144,129.92019086377695,159.44559895433486
resnet_manual_none,18,11,8,109.69001497142017,114.55334601690993,156.33516409434378
resnet_manual_none,18,12,8,97.80412702821195,112.51577500486746,150.70021012797952
resnet_manual_none,18,13,8,108.47537103109062,114.39523277105764,159.56465993076563
resnet_manual_none,18,14,8,93.79043895751238,101.81652647210285,139.69946396537125
resnet_manual_none,18,15,8,91.67885314673185,98.91587696503848,129.19240514747798
resnet_manual_none,18,16,8,86.36991493403912,99.98106604907662,124.00155491195619
resnet_manual_none,18,17,8,87.71277917549014,102.76884416351095,128.13163502141833
resnet_manual_none,18,18,8,82.16875605285168,94.59974143654108,125.95000397413969
resnet_manual_none,18,19,8,270.904784090817,291.3232037704438,371.6154268477112
resnet_manual_none,19,1,8,830.8016138616949,868.9097933191806,1132.7862821053714
resnet_manual_none,19,2,8,447.20239704474807,462.1765147219412,621.310519054532
resnet_manual_none,19,3,8,300.5716979969293,345.93989509390667,432.84775712527335
resnet_manual_none,19,4,8,229.28628395311534,257.9085563356057,323.15926090814173
resnet_manual_none,19,5,8,191.58202107064426,212.42146759992465,268.22445285506546
resnet_manual_none,19,6,8,173.4745060093701,188.2581703295,245.403554989025
resnet_manual_none,19,7,8,151.5996849630028,158.2976243412122,211.45992097444832
resnet_manual_none,19,8,8,129.75677894428372,138.61969973891973,180.63691398128867
resnet_manual_none,19,9,8,119.34354202821851,121.36271011084318,184.9714620038867
